200,
110,12:01:31
109,12:02:31
114,12:03:30
102,12:04:23
117,12:05:26
123,12:06:36
113,12:07:32
121,12:08:33
120,12:09:28
125,12:10:30
112,12:11:22
108,12:12:26
106,12:13:37
127,12:14:28
116,12:15:35
122,12:16:32
115,12:17:31
104,12:18:40
224,12:01:23
211,12:02:31
215,12:03:36
205,12:04:35
212,12:05:27
213,12:06:26
220,12:07:26
216,12:08:27
210,12:09:21
222,12:10:26
204,12:11:22
208,12:12:27
203,12:13:31
206,12:14:31
218,12:15:33
321,12:01:29
314,12:02:24
302,12:03:24
304,12:04:30
301,12:05:28
322,12:06:26
317,12:07:30
328,12:08:38
310,12:09:29
324,12:10:27
307,12:11:35
323,12:12:31
305,12:13:27
327,12:14:29
325,12:15:34
318,12:16:36
332,12:17:29
308,12:18:32
312,12:19:32
429,12:01:25
409,12:02:29
416,12:03:30
431,12:04:21
419,12:05:28
412,12:06:33
428,12:07:23
413,12:08:37
405,12:09:26
427,12:10:38
421,12:11:27
417,12:12:26
407,12:13:26
505,12:19:22
507,12:20:26
519,12:21:30
511,12:22:30
524,12:23:32
526,12:24:28
518,12:25:30
501,12:26:32
503,12:27:26
626,12:16:28
617,12:17:32
621,12:18:25
601,12:19:23
623,12:20:23
625,12:21:32
609,12:22:33
619,12:23:22
602,12:24:32
614,12:25:33
607,12:26:39
726,12:20:23
713,12:21:34
719,12:22:25
715,12:23:21
716,12:24:29
730,12:25:25
729,12:26:30
720,12:27:30
703,12:28:27
731,12:29:23
706,12:30:28
711,12:31:26
709,12:32:33
804,12:14:37
823,12:15:27
825,12:16:33
814,12:17:39
818,12:18:24
824,12:19:22
815,12:20:35
810,12:21:30
811,12:22:34
806,12:23:36
820,12:24:35
803,12:25:21
826,12:26:25
801,12:27:40
822,12:28:30
802,12:29:34
830,12:30:22
808,12:31:30
