1100,
127,12:03:44
113,12:04:35
110,12:05:52
120,12:06:57
112,12:07:54
126,12:08:30
109,12:09:37
118,12:10:27
107,12:11:57
102,12:12:36
111,12:13:51
123,12:14:41
106,12:15:26
116,12:16:32
105,12:17:40
117,12:18:47
119,12:20:04
114,12:20:57
202,12:03:51
206,12:04:48
201,12:05:34
223,12:06:59
225,12:07:47
213,12:08:33
215,12:09:45
226,12:10:42
220,12:11:40
210,12:12:37
222,12:13:36
203,12:14:43
221,12:15:52
219,12:16:38
217,12:17:46
515,12:21:47
504,12:22:40
522,12:23:48
508,12:24:50
524,12:25:38
501,12:26:32
503,12:27:31
521,12:28:30
525,12:29:42
608,12:18:48
624,12:19:49
614,12:20:51
618,12:22:01
611,12:22:36
616,12:23:29
607,12:24:38
612,12:25:34
609,12:26:53
604,12:27:41
605,12:28:43
