300,
127,12:01:47
113,12:02:40
110,12:03:52
120,12:04:49
112,12:05:51
126,12:06:30
109,12:07:37
118,12:08:38
107,12:09:47
102,12:10:45
111,12:11:50
123,12:12:49
106,12:13:41
116,12:14:36
105,12:15:34
117,12:16:46
119,12:17:51
114,12:18:48
202,12:01:53
206,12:02:46
201,12:03:42
223,12:04:49
225,12:05:46
213,12:06:33
215,12:07:40
226,12:08:44
220,12:09:46
210,12:10:45
222,12:11:45
203,12:12:41
221,12:13:51
219,12:14:49
217,12:15:48
305,12:01:54
320,12:02:40
313,12:03:45
331,12:04:53
303,12:05:35
309,12:06:34
323,12:07:40
307,12:08:40
330,12:09:47
312,12:10:50
324,12:11:41
328,12:12:48
311,12:13:49
325,12:14:37
329,12:15:42
332,12:16:58
308,12:17:42
315,12:18:40
310,12:19:52
410,12:01:30
410,12:02:38
405,12:02:40
405,12:03:48
402,12:03:50
402,12:05:04
403,12:04:52
403,12:06:05
407,12:05:44
407,12:06:51
412,12:06:49
412,12:08:14
413,12:07:48
413,12:08:56
408,12:08:48
408,12:09:53
401,12:09:46
401,12:11:19
404,12:10:45
404,12:12:05
411,12:11:54
411,12:13:12
409,12:12:37
409,12:13:42
406,12:13:51
406,12:15:11
515,12:19:53
504,12:20:52
522,12:21:47
508,12:22:43
524,12:23:41
501,12:24:43
503,12:25:44
521,12:26:38
525,12:27:46
608,12:16:50
624,12:17:41
614,12:18:47
618,12:19:45
611,12:20:46
616,12:21:38
607,12:22:42
612,12:23:36
609,12:24:50
604,12:25:39
605,12:26:48
704,12:20:45
721,12:21:37
727,12:22:46
719,12:23:54
706,12:24:45
726,12:25:46
718,12:26:48
702,12:27:44
717,12:28:43
714,12:29:50
716,12:30:39
722,12:31:46
701,12:32:55
814,12:01:49
814,12:03:00
802,12:02:50
802,12:04:02
818,12:03:43
818,12:05:06
815,12:04:52
815,12:06:01
813,12:05:41
813,12:06:57
809,12:06:41
809,12:08:10
804,12:07:42
804,12:09:07
817,12:08:57
817,12:10:06
808,12:09:45
808,12:10:56
812,12:10:33
812,12:11:51
801,12:11:51
801,12:13:13
806,12:12:49
806,12:14:15
803,12:13:57
803,12:15:16
811,12:14:47
811,12:16:13
816,12:15:35
816,12:16:56
807,12:16:53
807,12:18:14
810,12:17:36
810,12:18:47
805,12:18:53
805,12:20:13
