800,
127,12:03:04
113,12:03:53
110,12:05:06
120,12:06:04
112,12:07:08
126,12:07:48
109,12:08:44
118,12:09:48
107,12:11:04
102,12:12:01
111,12:13:04
123,12:14:03
106,12:14:44
116,12:15:42
105,12:16:55
117,12:18:06
119,12:19:17
114,12:20:08
202,12:03:00
206,12:04:09
201,12:04:54
223,12:06:05
225,12:07:07
213,12:07:50
215,12:08:49
226,12:10:00
220,12:10:59
210,12:11:56
222,12:12:54
203,12:13:48
221,12:15:08
219,12:15:51
217,12:17:08
305,12:03:18
320,12:03:56
313,12:04:58
331,12:06:15
303,12:06:54
309,12:07:46
323,12:08:57
307,12:09:49
330,12:10:59
312,12:12:14
324,12:12:54
328,12:14:10
311,12:15:11
325,12:15:53
329,12:17:07
332,12:18:15
308,12:19:08
315,12:19:59
310,12:21:10
515,12:21:01
504,12:21:58
522,12:23:03
508,12:24:02
524,12:24:42
501,12:25:48
503,12:26:53
521,12:27:44
525,12:29:03
608,12:18:10
624,12:19:04
614,12:20:08
618,12:21:10
611,12:22:00
616,12:22:46
607,12:23:56
612,12:24:43
609,12:26:05
604,12:27:01
605,12:27:50
704,12:22:03
721,12:22:52
727,12:24:02
719,12:25:19
706,12:25:57
726,12:27:01
718,12:28:01
702,12:29:06
717,12:29:57
714,12:31:12
716,12:31:50
722,12:32:56
701,12:34:05
