900,
110,12:03:25
109,12:04:28
114,12:05:04
102,12:06:07
117,12:07:15
123,12:08:19
113,12:09:33
121,12:10:36
120,12:11:31
125,12:12:16
112,12:13:11
108,12:13:52
106,12:15:30
127,12:16:20
116,12:17:16
122,12:18:18
115,12:19:16
104,12:20:33
224,12:03:09
211,12:04:11
215,12:05:37
205,12:06:29
212,12:07:12
213,12:08:19
220,12:08:59
216,12:10:12
210,12:10:56
222,12:12:19
204,12:13:18
208,12:14:18
203,12:15:10
206,12:16:20
218,12:17:13
321,12:03:24
314,12:04:15
302,12:05:08
304,12:06:14
301,12:07:03
322,12:08:26
317,12:09:20
328,12:10:11
310,12:11:14
324,12:12:11
307,12:13:13
323,12:14:31
305,12:15:08
327,12:16:16
325,12:17:20
318,12:18:21
332,12:19:25
308,12:20:28
312,12:21:15
505,12:21:15
507,12:22:12
519,12:23:10
511,12:24:08
524,12:25:20
526,12:26:23
518,12:27:10
501,12:28:24
503,12:29:02
626,12:18:08
617,12:19:17
621,12:19:52
601,12:21:00
623,12:22:25
625,12:23:12
609,12:24:17
619,12:25:00
602,12:26:21
614,12:27:20
607,12:28:21
726,12:22:09
713,12:23:18
719,12:24:20
715,12:25:15
716,12:26:32
730,12:27:28
729,12:28:11
720,12:29:16
703,12:30:13
731,12:30:59
706,12:32:13
711,12:33:31
709,12:34:13
