1200,
110,12:04:18
109,12:05:12
114,12:05:55
102,12:06:41
117,12:08:12
123,12:09:10
113,12:10:22
121,12:11:25
120,12:12:18
125,12:13:13
112,12:13:49
108,12:14:43
106,12:16:16
127,12:17:05
116,12:18:04
122,12:18:59
115,12:19:56
104,12:21:19
224,12:03:57
211,12:04:59
215,12:06:17
205,12:07:12
212,12:08:03
213,12:09:11
220,12:09:43
216,12:11:05
210,12:11:36
222,12:13:06
204,12:14:09
208,12:15:04
203,12:15:54
206,12:17:06
218,12:18:02
505,12:22:02
507,12:22:56
519,12:23:53
511,12:24:50
524,12:26:04
526,12:27:09
518,12:27:53
501,12:29:04
503,12:29:41
626,12:18:50
617,12:20:05
621,12:20:34
601,12:21:52
623,12:23:04
625,12:23:58
609,12:25:00
619,12:25:48
602,12:27:18
614,12:28:03
607,12:29:05
