500,
127,12:02:18
113,12:03:02
110,12:04:26
120,12:05:18
112,12:06:21
126,12:06:55
109,12:08:01
118,12:09:07
107,12:10:13
102,12:11:18
111,12:12:20
123,12:13:14
106,12:14:05
116,12:15:04
105,12:16:07
117,12:17:22
119,12:18:23
114,12:19:26
202,12:02:21
206,12:03:23
201,12:04:08
223,12:05:18
225,12:06:17
213,12:07:05
215,12:08:04
226,12:09:17
220,12:10:13
210,12:11:15
222,12:12:12
203,12:13:07
221,12:14:19
219,12:15:11
217,12:16:19
305,12:02:32
320,12:03:16
313,12:04:13
331,12:05:21
303,12:06:03
309,12:07:05
323,12:08:10
307,12:09:09
330,12:10:14
312,12:11:28
324,12:12:07
328,12:13:27
311,12:14:22
325,12:15:05
329,12:16:12
332,12:17:31
308,12:18:20
315,12:19:10
310,12:20:25
410,12:01:57
410,12:03:12
405,12:03:07
405,12:04:18
402,12:04:12
402,12:05:36
403,12:05:22
403,12:06:31
407,12:06:15
407,12:07:18
412,12:07:27
412,12:08:39
413,12:08:16
413,12:09:28
408,12:09:11
408,12:10:27
401,12:10:21
401,12:11:48
404,12:11:15
404,12:12:38
411,12:12:23
411,12:13:46
409,12:13:06
409,12:14:13
406,12:14:22
406,12:15:37
515,12:20:15
504,12:21:22
522,12:22:18
508,12:23:14
524,12:24:05
501,12:25:12
503,12:26:15
521,12:27:06
525,12:28:16
608,12:17:14
624,12:18:15
614,12:19:20
618,12:20:18
611,12:21:16
616,12:22:05
607,12:23:15
612,12:24:07
609,12:25:22
604,12:26:11
605,12:27:11
704,12:21:24
721,12:22:04
727,12:23:16
719,12:24:28
706,12:25:15
726,12:26:15
718,12:27:16
702,12:28:16
717,12:29:09
714,12:30:26
716,12:31:09
722,12:32:14
701,12:33:18
814,12:02:19
814,12:03:26
802,12:03:25
802,12:04:31
818,12:04:22
818,12:05:27
815,12:05:21
815,12:06:24
813,12:06:10
813,12:07:33
809,12:07:17
809,12:08:31
804,12:08:11
804,12:09:38
817,12:09:20
817,12:10:38
808,12:10:11
808,12:11:24
812,12:11:01
812,12:12:26
801,12:12:24
801,12:13:39
806,12:13:22
806,12:14:39
803,12:14:27
803,12:15:46
811,12:15:22
811,12:16:36
816,12:16:05
816,12:17:30
807,12:17:30
807,12:18:44
810,12:18:01
810,12:19:15
805,12:19:30
805,12:20:42
