1500,
127,12:04:44
113,12:05:30
110,12:07:02
120,12:08:03
112,12:08:58
126,12:09:38
109,12:10:43
118,12:11:16
107,12:12:51
102,12:13:34
111,12:14:52
123,12:15:35
106,12:16:17
116,12:17:39
105,12:18:36
117,12:19:50
119,12:21:03
114,12:21:56
202,12:04:53
206,12:05:50
201,12:06:29
223,12:08:03
225,12:08:58
213,12:09:34
215,12:10:47
226,12:11:55
220,12:12:41
210,12:13:40
222,12:14:38
203,12:15:44
221,12:17:00
219,12:17:35
217,12:18:52
515,12:22:51
504,12:23:52
522,12:24:36
508,12:25:42
524,12:26:38
501,12:27:31
503,12:28:46
521,12:29:27
525,12:30:39
608,12:19:42
624,12:20:47
614,12:21:48
618,12:23:08
611,12:23:45
616,12:24:25
607,12:25:39
612,12:26:36
609,12:27:47
604,12:28:44
605,12:29:34
