1100,
110,12:04:03
109,12:05:00
114,12:05:41
102,12:06:30
117,12:07:52
123,12:08:55
113,12:10:09
121,12:11:14
120,12:12:02
125,12:12:53
112,12:13:35
108,12:14:29
106,12:15:58
127,12:16:52
116,12:17:49
122,12:18:44
115,12:19:40
104,12:21:00
224,12:03:39
211,12:04:47
215,12:06:01
205,12:07:02
212,12:07:48
213,12:08:52
220,12:09:31
216,12:10:46
210,12:11:19
222,12:12:55
204,12:13:51
208,12:14:46
203,12:15:34
206,12:16:51
218,12:17:45
505,12:21:45
507,12:22:36
519,12:23:42
511,12:24:32
524,12:25:54
526,12:26:51
518,12:27:37
501,12:28:53
503,12:29:31
626,12:18:30
617,12:19:46
621,12:20:22
601,12:21:33
623,12:22:53
625,12:23:41
609,12:24:49
619,12:25:35
602,12:27:00
614,12:27:47
607,12:28:50
