1700,
110,12:05:37
109,12:06:34
114,12:07:08
102,12:07:42
117,12:09:20
123,12:10:10
113,12:11:52
121,12:12:52
120,12:13:24
125,12:14:33
112,12:14:53
108,12:15:55
106,12:17:40
127,12:18:08
116,12:19:27
122,12:20:01
115,12:21:14
104,12:22:36
224,12:05:15
211,12:06:14
215,12:07:46
205,12:08:25
212,12:09:12
213,12:10:13
220,12:11:02
216,12:12:24
210,12:12:54
222,12:14:25
204,12:15:26
208,12:16:11
203,12:17:04
206,12:18:23
218,12:19:20
505,12:23:11
507,12:24:19
519,12:25:08
511,12:26:02
524,12:27:09
526,12:28:22
518,12:29:02
501,12:30:35
503,12:30:51
626,12:19:58
617,12:21:13
621,12:21:46
601,12:23:13
623,12:24:18
625,12:25:23
609,12:26:19
619,12:27:03
602,12:28:29
614,12:29:15
607,12:30:20
