400,
127,12:01:59
113,12:02:50
110,12:04:09
120,12:05:02
112,12:06:07
126,12:06:41
109,12:07:50
118,12:08:51
107,12:09:58
102,12:10:58
111,12:12:07
123,12:12:59
106,12:13:53
116,12:14:48
105,12:15:48
117,12:17:03
119,12:18:06
114,12:19:08
202,12:02:03
206,12:03:05
201,12:03:57
223,12:05:01
225,12:05:59
213,12:06:46
215,12:07:52
226,12:08:57
220,12:09:59
210,12:10:55
222,12:11:57
203,12:12:52
221,12:14:02
219,12:14:59
217,12:16:06
305,12:02:14
320,12:03:00
313,12:04:02
331,12:05:06
303,12:05:52
309,12:06:45
323,12:07:51
307,12:08:59
330,12:09:59
312,12:11:09
324,12:11:56
328,12:13:07
311,12:14:02
325,12:14:53
329,12:16:01
332,12:17:13
308,12:18:01
315,12:18:58
310,12:20:09
410,12:01:43
410,12:02:56
405,12:02:56
405,12:04:05
402,12:04:00
402,12:05:18
403,12:05:08
403,12:06:15
407,12:05:55
407,12:07:08
412,12:07:07
412,12:08:27
413,12:08:05
413,12:09:15
408,12:09:00
408,12:10:10
401,12:10:04
401,12:11:35
404,12:11:01
404,12:12:25
411,12:12:12
411,12:13:30
409,12:12:55
409,12:13:58
406,12:14:04
406,12:15:27
515,12:20:04
504,12:21:02
522,12:22:06
508,12:22:58
524,12:23:51
501,12:24:57
503,12:26:00
521,12:26:53
525,12:27:59
608,12:17:02
624,12:17:59
614,12:19:04
618,12:20:02
611,12:21:06
616,12:21:51
607,12:22:58
612,12:23:55
609,12:25:02
604,12:25:57
605,12:26:58
704,12:21:05
721,12:21:51
727,12:23:06
719,12:24:08
706,12:24:59
726,12:25:56
718,12:27:04
702,12:27:58
717,12:28:55
714,12:30:10
716,12:30:59
722,12:32:03
701,12:33:07
814,12:02:00
814,12:03:10
802,12:03:09
802,12:04:15
818,12:04:02
818,12:05:17
815,12:05:05
815,12:06:12
813,12:05:58
813,12:07:16
809,12:07:00
809,12:08:20
804,12:07:58
804,12:09:27
817,12:09:10
817,12:10:18
808,12:09:59
808,12:11:06
812,12:10:45
812,12:12:08
801,12:12:07
801,12:13:29
806,12:13:08
806,12:14:29
803,12:14:09
803,12:15:29
811,12:15:04
811,12:16:24
816,12:15:53
816,12:17:11
807,12:17:12
807,12:18:34
810,12:17:50
810,12:19:00
805,12:19:12
805,12:20:27
