1600,
110,12:05:21
109,12:06:23
114,12:06:58
102,12:07:28
117,12:09:08
123,12:09:58
113,12:11:34
121,12:12:32
120,12:13:13
125,12:14:18
112,12:14:39
108,12:15:37
106,12:17:20
127,12:17:55
116,12:19:12
122,12:19:48
115,12:20:55
104,12:22:20
224,12:05:02
211,12:05:55
215,12:07:27
205,12:08:10
212,12:08:53
213,12:10:02
220,12:10:49
216,12:12:14
210,12:12:37
222,12:14:05
204,12:15:09
208,12:16:01
203,12:16:53
206,12:18:12
218,12:19:02
505,12:22:57
507,12:23:59
519,12:24:54
511,12:25:51
524,12:26:51
526,12:28:06
518,12:28:50
501,12:30:21
503,12:30:33
626,12:19:42
617,12:20:59
621,12:21:28
601,12:22:54
623,12:24:04
625,12:25:07
609,12:26:03
619,12:26:45
602,12:28:09
614,12:29:01
607,12:30:09
