300,
505,12:19:38
527,12:20:31
517,12:21:29
520,12:22:33
513,12:23:45
522,12:24:35
514,12:25:37
518,12:26:45
523,12:27:39
108,12:01:37
124,12:02:33
107,12:03:31
102,12:04:35
121,12:05:45
103,12:06:47
115,12:07:55
110,12:08:49
101,12:09:35
106,12:10:39
112,12:11:33
116,12:12:31
104,12:14:05
109,12:14:45
111,12:15:43
126,12:16:47
119,12:17:51
125,12:18:37
626,12:16:42
615,12:17:48
619,12:19:00
621,12:19:46
625,12:20:40
618,12:22:12
616,12:22:52
622,12:24:10
612,12:24:50
603,12:25:48
602,12:26:48
213,12:01:46
210,12:02:54
220,12:03:52
208,12:04:48
204,12:06:00
211,12:06:42
206,12:08:18
217,12:08:38
224,12:09:54
214,12:11:06
209,12:11:44
205,12:12:50
201,12:13:48
223,12:15:06
207,12:15:56
712,12:20:56
732,12:21:58
710,12:23:08
713,12:24:06
729,12:25:14
702,12:26:04
701,12:26:56
728,12:27:54
715,12:28:58
720,12:29:50
705,12:31:00
709,12:32:02
719,12:32:58
М0709,,,,,,
324,12:01:50
316,12:03:00
304,12:03:54
311,12:04:58
317,12:05:56
306,12:06:54
325,12:07:54
323,12:08:58
330,12:10:04
326,12:11:00
308,12:12:19
331,12:12:52
327,12:13:54
322,12:14:56
321,12:16:04
303,12:16:44
314,12:17:48
318,12:19:06
307,12:20:14
823,12:16:14
820,12:17:08
809,12:18:20
821,12:19:16
815,12:20:06
801,12:21:04
828,12:22:18
826,12:23:20
802,12:24:12
803,12:25:12
811,12:26:12
824,12:27:18
810,12:28:08
829,12:29:00
814,12:30:06
807,12:31:14
822,12:32:16
404,12:02:30
430,12:03:20
408,12:04:14
427,12:05:19
416,12:05:54
405,12:07:04
419,12:08:08
418,12:09:04
417,12:10:18
412,12:11:26
413,12:12:14
406,КОРОБКИНА,МИЛАНА,2012,ШКОЛА №3,,12:13:30
425,12:14:26
431,12:15:28
