700,
127,12:02:45
113,12:03:37
110,12:04:56
120,12:05:48
112,12:06:49
126,12:07:32
109,12:08:25
118,12:09:37
107,12:10:46
102,12:11:42
111,12:12:53
123,12:13:50
106,12:14:25
116,12:15:25
105,12:16:37
117,12:17:47
119,12:18:58
114,12:19:57
202,12:02:45
206,12:03:51
201,12:04:39
223,12:05:48
225,12:06:55
213,12:07:37
215,12:08:37
226,12:09:40
220,12:10:43
210,12:11:42
222,12:12:36
203,12:13:37
221,12:14:49
219,12:15:41
217,12:16:53
305,12:03:01
320,12:03:42
313,12:04:43
331,12:05:56
303,12:06:34
309,12:07:34
323,12:08:41
307,12:09:31
330,12:10:41
312,12:11:57
324,12:12:38
328,12:13:57
311,12:14:54
325,12:15:36
329,12:16:51
332,12:17:55
308,12:18:55
315,12:19:46
310,12:20:50
515,12:20:43
504,12:21:45
522,12:22:48
508,12:23:49
524,12:24:31
501,12:25:38
503,12:26:40
521,12:27:31
525,12:28:44
608,12:17:51
624,12:18:44
614,12:19:49
618,12:20:51
611,12:21:44
616,12:22:35
607,12:23:46
612,12:24:29
609,12:25:52
604,12:26:46
605,12:27:34
704,12:21:53
721,12:22:33
727,12:23:46
719,12:25:01
706,12:25:40
726,12:26:46
718,12:27:44
702,12:28:47
717,12:29:38
714,12:30:58
716,12:31:38
722,12:32:45
701,12:33:45
