700,
110,12:02:59
109,12:03:57
114,12:04:37
102,12:05:34
117,12:06:43
123,12:07:42
113,12:09:04
121,12:10:00
120,12:11:00
125,12:11:46
112,12:12:39
108,12:13:25
106,12:15:01
127,12:15:49
116,12:16:47
122,12:17:47
115,12:18:47
104,12:19:59
224,12:02:34
211,12:03:41
215,12:05:03
205,12:06:00
212,12:06:51
213,12:07:53
220,12:08:31
216,12:09:40
210,12:10:30
222,12:11:43
204,12:12:50
208,12:13:43
203,12:14:36
206,12:15:51
218,12:16:40
321,12:02:52
314,12:03:45
302,12:04:37
304,12:05:45
301,12:06:34
322,12:07:47
317,12:08:52
328,12:09:41
310,12:10:46
324,12:11:43
307,12:12:41
323,12:14:04
305,12:14:34
327,12:15:37
325,12:16:50
318,12:17:46
332,12:19:00
308,12:19:53
312,12:20:44
505,12:20:43
507,12:21:42
519,12:22:37
511,12:23:43
524,12:24:47
526,12:25:49
518,12:26:44
501,12:27:53
503,12:28:38
626,12:17:41
617,12:18:46
621,12:19:28
601,12:20:31
623,12:21:48
625,12:22:46
609,12:23:46
619,12:24:36
602,12:25:53
614,12:26:45
607,12:27:55
726,12:21:40
713,12:22:53
719,12:23:46
715,12:24:38
716,12:25:59
730,12:26:53
729,12:27:49
720,12:28:42
703,12:29:45
731,12:30:28
706,12:31:45
711,12:32:53
709,12:33:36
