1300,
110,12:04:37
109,12:05:28
114,12:06:15
102,12:06:53
117,12:08:22
123,12:09:20
113,12:10:40
121,12:11:38
120,12:12:30
125,12:13:30
112,12:14:01
108,12:15:03
106,12:16:32
127,12:17:15
116,12:18:23
122,12:19:13
115,12:20:08
104,12:21:30
224,12:04:15
211,12:05:12
215,12:06:33
205,12:07:29
212,12:08:15
213,12:09:21
220,12:10:03
216,12:11:24
210,12:11:50
222,12:13:16
204,12:14:26
208,12:15:15
203,12:16:06
206,12:17:24
218,12:18:18
505,12:22:16
507,12:23:10
519,12:24:10
511,12:25:10
524,12:26:16
526,12:27:26
518,12:28:03
501,12:29:24
503,12:29:51
626,12:19:08
617,12:20:16
621,12:20:54
601,12:22:07
623,12:23:21
625,12:24:16
609,12:25:11
619,12:25:59
602,12:27:28
614,12:28:23
607,12:29:22
