800,
Ж0304,,,,,,
505,12:21:48
527,12:22:41
517,12:23:30
520,12:24:43
513,12:25:49
522,12:26:35
514,12:27:47
518,12:28:45
523,12:29:44
М0304,,,,,,
108,12:03:47
124,12:04:33
107,12:05:31
102,12:06:37
121,12:07:43
103,12:08:59
115,12:10:06
110,12:10:59
101,12:12:03
106,12:12:37
112,12:13:37
116,12:14:34
104,12:15:52
109,12:15:36
111,12:17:40
126,12:19:04
119,12:19:39
125,12:20:40
Ж0506,,,,,,
626,12:17:48
615,12:19:59
619,12:22:04
621,12:21:46
625,12:22:59
618,12:23:59
616,12:24:49
622,12:25:59
612,12:27:02
603,12:27:59
602,12:28:59
М0506,,,,,,
213,12:03:47
210,12:04:49
220,12:05:48
208,12:06:54
204,12:07:57
211,12:08:56
206,12:09:43
217,12:10:41
224,12:11:52
214,12:12:54
209,12:13:59
205,12:14:57
201,12:15:56
223,12:16:56
207,12:17:52
Ж0709,,,,,,
712,12:22:56
732,12:23:58
710,12:24:58
713,12:25:56
729,12:26:59
702,12:27:54
701,12:28:56
728,12:29:54
715,12:30:58
720,12:31:50
705,12:32:50
709,12:34:04
719,12:35:08
М0709,,,,,,
324,12:04:13
316,12:05:16
304,12:05:54
311,12:06:58
317,12:08:02
306,12:09:02
325,12:10:01
323,12:11:03
330,12:12:13
326,12:12:58
308,12:13:59
331,12:14:57
327,12:15:59
322,12:16:58
321,12:17:54
303,12:19:04
314,12:20:02
318,12:21:07
307,12:22:54
