1900,
127,12:05:44
113,12:06:29
110,12:07:54
120,12:08:53
112,12:09:50
126,12:10:44
109,12:11:40
118,12:12:15
107,12:13:52
102,12:14:20
111,12:15:48
123,12:16:32
106,12:17:15
116,12:18:38
105,12:19:42
117,12:20:50
119,12:22:18
114,12:22:59
202,12:05:44
206,12:06:50
201,12:07:33
223,12:09:11
225,12:09:51
213,12:10:42
215,12:12:00
226,12:13:03
220,12:13:48
210,12:14:48
222,12:15:35
203,12:16:43
221,12:17:50
219,12:18:33
217,12:19:56
515,12:23:46
504,12:24:45
522,12:25:25
508,12:26:48
524,12:27:38
501,12:28:32
503,12:29:46
521,12:30:28
525,12:31:38
608,12:20:47
624,12:21:57
614,12:23:03
618,12:24:10
611,12:24:49
616,12:25:19
607,12:26:38
612,12:27:40
609,12:28:37
604,12:29:38
605,12:30:37
